Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,ISIN_CLEAN,LISTING_SOURCE
500412,TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,Active,B ,10.0,INE338A01016,Commodity Chemicals,Equity,INE338A01016,BSE_ONLY
500414,TIMEX,TIMEX GROUP INDIA LTD.-$,Suspended,XT,1.0,INE064A01026,Other Apparels &amp; Accessories,Equity,INE064A01026,BSE_ONLY
500415,TISCSPN-B,TISCSPN-B,Delisted,Z ,300.0,NA          ,,Equity,NA,BSE_ONLY
500416,TITAGRST,TITAGARH STEELS LTD.,Delisted,T ,10.0,INE824A01023,Other Industrial Products,Equity,INE824A01023,BSE_ONLY
500417,TITANAL,TITAN ALLOYS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500419,TOLANDM,TOLANI BULK CARRIERS LTD.,Delisted,B ,10.0,INE051C01011,,Equity,INE051C01011,BSE_ONLY
500421,TPINDIA,TPI INDIA LTD.,Active,XT,1.0,INE578C01021,Containers &amp; Packaging,Equity,INE578C01021,BSE_ONLY
500423,TVSEL,TVS ELECTRONICS LTD.,Delisted,B ,10.0,INE380A01018,,Equity,INE380A01018,BSE_ONLY
500424,TVSSZDM,TVSSZDM,Delisted,B ,10.0,INE106A01017,,Equity,INE106A01017,BSE_ONLY
500426,UTLINDS,UTL Industries Limited,Active,XT,1.0,INE184E01024,Copper,Equity,INE184E01024,BSE_ONLY
500427,UNIFLEX,UNIFLEX CABLES LTD.-$,Delisted,B ,10.0,INE146B01011,Other Elect.Equip./ Prod.,Equity,INE146B01011,BSE_ONLY
500428,UNIPLAS,UNIPLAS INDIA LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500430,UNITEDWESTB,UNITED WESTERN BANK LTD.,Delisted,B ,10.0,INE165A01013,,Equity,INE165A01013,BSE_ONLY
500431,USHAINDIA,USHA (INDIA) LTD.,Delisted,Z ,10.0,INE068A01019,Comm.Trading  &amp; Distribution,Equity,INE068A01019,BSE_ONLY
500432,USHAISPAT,USHA ISPAT LTD.,Delisted,XD,10.0,INE150A01015,Iron &amp; Steel/Interm.Products,Equity,INE150A01015,BSE_ONLY
500433,UTIGN,UTIGN,Delisted,Z ,10.0,INF189A01079,,Equity,INF189A01079,BSE_ONLY
500434,MSTGN,MSTGN,Delisted,Z ,10.0,INF189A01053,,Equity,INF189A01053,BSE_ONLY
500435,UMISPST,UMI SPECIAL STEEL LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500436,UTI2000-B,UGS- 2000-OPEN ENDED,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500437,UTI5000-B,UGS-5000-OPEN ENDED,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500442,VIRALFL-BDM,VIRAL FILAMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500443,WARTSILA,WARTSILA INDIA LTD.,Delisted,B ,10.0,INE057A01012,,Equity,INE057A01012,BSE_ONLY
500445,INDAL,INDIAN ALUMINIUM CO.LTD.,Delisted,B ,10.0,INE249A01015,,Equity,INE249A01015,BSE_ONLY
500446,CAROL,CAROL INFO SERVICES LTD.,Delisted,B ,10.0,INE198A01014,Misc.Commercial Services,Equity,INE198A01014,BSE_ONLY
500447,YOGIPHA,YOGI PHARMACY LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500448,HINDC,HINDUSTAN DEVELOPMENT CORPORATION LTD.,Suspended,Z ,10.0,INE550A01016,Diversified,Equity,INE550A01016,BSE_ONLY
500449,HOCL,HINDUSTAN ORGANIC CHEMICALS LTD.,Active,B ,10.0,INE048A01011,Commodity Chemicals,Equity,INE048A01011,BSE_ONLY
500450,MPILCORPL,MPIL CORPORATION LTD.,Active,XT,10.0,INE844C01027,Other Financial Services,Equity,INE844C01027,BSE_ONLY
500451,MDRNSUT-B,MODERN DENIM LTD.,Suspended,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
500452,NEPCAGRO,NEPC AGRO FOODS LTD.,Delisted,XD,10.0,INE587A01018,Tea &amp; Coffee,Equity,INE587A01018,BSE_ONLY
500455,PAAMPHR-B,PAAM PHARMACEUTICALS (DELHI) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500457,PNTASOL-B,PENTAFOUR SOLEC TECHNOLOGY LTD.,Delisted,P ,10.0,NA          ,Electric Utilities,Equity,NA,BSE_ONLY
500458,KORE,Kore Foods Ltd,Suspended,XT,10.0,INE601A01017,Photographic Products,Equity,INE601A01017,BSE_ONLY
500462,SIV,SIV INDUSTRIES LTD.,Delisted,B ,10.0,INE639A01017,,Equity,INE639A01017,BSE_ONLY
500463,AGCNET,AGC Networks Limited,Active,B ,10.0,INE676A01019,IT Consulting &amp; Software,Equity,INE676A01019,BSE_ONLY
500465,VARUNSHIP,VARUN SHIPPING CO.LTD.,Suspended,Z ,10.0,INE702A01013,Shipping,Equity,INE702A01013,BSE_ONLY
500466,STERHFN,STERLING HOLIDAY FINANCIAL SERVICES LTD.,Delisted,P ,10.0,NA          ,Finance (including NBFCs),Equity,NA,BSE_ONLY
500468,WESTPAQ-B,WESTERN PAQUES (INDIA) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500470,TATASTEEL,TATA STEEL LTD.,Active,A ,10.0,INE081A01012,Iron &amp; Steel/Interm.Products,Equity,INE081A01012,BSE_ONLY
500500,HINDMOTORS,HINDUSTAN MOTORS LTD.,Active,B ,5.0,INE253A01025,Cars &amp; Utility Vehicles,Equity,INE253A01025,BSE_ONLY
500560,PEICO,PHILIPS INDIA LTD.,Delisted,B ,10.0,INE319A01016,,Equity,INE319A01016,BSE_ONLY
500627,ESSARSTEEL,ESSAR STEEL LTD.,Delisted,B ,10.0,INE127A01021,,Equity,INE127A01021,BSE_ONLY
500630,ESSARPORTS,ESSAR PORTS LTD.,Delisted,B ,10.0,INE282A01024,Marine Port &amp; Services,Equity,INE282A01024,BSE_ONLY
500647,SMIPHDM,SMITHKLINE BEECHAM PHARMACEUTICALS LTD.,Delisted,B ,10.0,INE266A01019,,Equity,INE266A01019,BSE_ONLY
500672,NOVARTIND,NOVARTIS INDIA LTD.,Active,B ,5.0,INE234A01025,Pharmaceuticals,Equity,INE234A01025,BSE_ONLY
500676,GSKCONS,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.,Active,A ,10.0,INE264A01014,Packaged Foods,Equity,INE264A01014,BSE_ONLY
500677,PARKD,PARKE DAVIS (INDIA) LTD.,Delisted,B ,10.0,INE254A01015,,Equity,INE254A01015,BSE_ONLY
500720,FUTURAPOLY,FUTURA POLYESTERS LTD.,Suspended,XT,10.0,INE564A01017,Textiles,Equity,INE564A01017,BSE_ONLY
500723,IGLCRDM,INDO GULF CORPORATION LTD.,Delisted,B ,10.0,INE022A01016,,Equity,INE022A01016,BSE_ONLY
500750,RCKBEDM,RECKITT BENCKISER (INDIA) LTD.,Delisted,B ,10.0,INE274A01013,,Equity,INE274A01013,BSE_ONLY
500790,NESTLEIND,NESTLE INDIA LTD.,Active,A ,10.0,INE239A01016,Packaged Foods,Equity,INE239A01016,BSE_ONLY
500793,CADBRDM,CADBURY INDIA LTD.,Delisted,B ,10.0,INE184A01014,,Equity,INE184A01014,BSE_ONLY
500825,BRITANNIA,BRITANNIA INDUSTRIES LTD.,Active,A ,2.0,INE216A01022,Packaged Foods,Equity,INE216A01022,BSE_ONLY
500873,KOCHIREF,KOCHI REFINERIES LTD.,Delisted,B ,10.0,INE123A01012,,Equity,INE123A01012,BSE_ONLY
500888,JAIPRAKASH,JAI PRAKASH INDUSTRIES LTD.,Delisted,B ,10.0,INE575A01013,,Equity,INE575A01013,BSE_ONLY
500900,STERLITEIND,STERLITE INDUSTRIES (INDIA) LTD.,Delisted,A ,1.0,INE268A01049,Copper,Equity,INE268A01049,BSE_ONLY
500940,FINOLEXIND,FINOLEX INDUSTRIES LTD.,Active,A ,10.0,INE183A01016,Plastic Products,Equity,INE183A01016,BSE_ONLY
500945,VALUEIND,VALUE INDUSTRIES LTD.,Active,T ,10.0,INE352A01017,Household Appliances,Equity,INE352A01017,BSE_ONLY
500947,VIDEOCONINT,VIDEOCON INTERNATIONAL LTD.,Delisted,B ,10.0,INE341A01010,,Equity,INE341A01010,BSE_ONLY
500950,WIMCO,WIMCO LTD.,Delisted,T ,1.0,INE333A01025,,Equity,INE333A01025,BSE_ONLY
500960,SBIMG90-B,SBIMG90-B,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
500999,MSTRSDM,MASTERSHARES-86,Delisted,B ,10.0,INF189A01038,,Equity,INF189A01038,BSE_ONLY
501061,SBBJ,STATE BANK OF BIKANER &amp; JAIPUR,Delisted,B ,10.0,INE648A01026,Banks,Equity,INE648A01026,BSE_ONLY
501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS LTD.,Active,XT,10.0,INE371U01015,Other Financial Services,Equity,INE371U01015,BSE_ONLY
501111,ZGOLDINV,GOLD ROCK INVESTMENTS LTD.,Suspended,Z ,10.0,INE598F01014,Comm.Trading  &amp; Distribution,Equity,INE598F01014,BSE_ONLY
501115,ZMIPCOIN,MIPCO INVESTMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
501125,ZOCEAINV,OCEANIC INVESTMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
501144,PEOPLIN,PEOPLES INVESTMENTS LTD.,Active,P ,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
501146,ZBHAVIIN,BHAVI INVESTMENTS LTD.,Suspended,P ,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
501148,DSINVEST,DALAL STREET INVESTMENTS LTD.,Active,XT,10.0,INE422D01012,Investment Companies,Equity,INE422D01012,BSE_ONLY
501151,KARTKIN,KARTIK INVESTMENTS TRUST LTD.,Active,P ,10.0,NA          ,Other Financial Services,Equity,NA,BSE_ONLY
501154,ROSEI,ROSE INVESTMENTS LTD.,Active,P ,10.0,INE383D01016,Other Financial Services,Equity,INE383D01016,BSE_ONLY
501156,ESSRINV,ESSAR INVESTMENTS LTD.,Suspended,P ,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
501178,ZSURYODI,SURYODAYA INVESTMENT &amp; TRADING COMPANY LTD.,Suspended,ZP,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
501209,MAESTROM,MAESTROS MEDILINE SYSTEMS LTD.-$,Suspended,XT,10.0,INE408E01027,Medical Equipment,Equity,INE408E01027,BSE_ONLY
501233,BIDL,Bhagyodaya Infrastructure Development Ltd,Suspended,P ,10.0,INE876D01019,Misc.Commercial Services,Equity,INE876D01019,BSE_ONLY
501261,KRATOSENER,KRATOS ENERGY &amp; INFRASTRUCTURE LTD.,Active,P ,10.0,NA          ,Other Financial Services,Equity,NA,BSE_ONLY
501267,SHRERAN,SHREE RANI SATI INVESTMENT &amp; FINANCE LTD.,Delisted,P ,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
501270,ZCHANAIN,CHANAKYA INVESTMENTS LTD.,Active,XT,10.0,INE825M01017,Misc.Commercial Services,Equity,INE825M01017,BSE_ONLY
501301,TATAINVEST,TATA INVESTMENT CORPORATION LTD.,Active,B ,10.0,INE672A01018,Holding Companies,Equity,INE672A01018,BSE_ONLY
501311,JAYBHCR,JAYABHARAT CREDIT LTD.-$,Suspended,Z ,10.0,INE998D01011,Finance (including NBFCs),Equity,INE998D01011,BSE_ONLY
501314,GROMOTRADE,Gromo Trade &amp; Consultancy Ltd,Suspended,XT,10.0,INE286N01010,Other Financial Services,Equity,INE286N01010,BSE_ONLY
501316,KILLICK,KILLICK NIXON LTD.-$,Delisted,XD,10.0,INE982A01011,Comm.Trading  &amp; Distribution,Equity,INE982A01011,BSE_ONLY
501318,KIRTIIN,KIRTI INVESTMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
501328,HNDTRAN,HINDUSTAN TRANSMISSION PRODUCTS LTD.,Delisted,P ,10.0,NA          ,Other Elect.Equip./ Prod.,Equity,NA,BSE_ONLY
501343,MOTOGENFIN,MOTOR &amp; GENERAL FINANCE LTD.,Active,B ,10.0,INE861B01015,Finance (including NBFCs),Equity,INE861B01015,BSE_ONLY
501351,RAPIDIN,RAPID INVESTMENTS LTD.,Active,XT,10.0,INE154M01012,Misc.Commercial Services,Equity,INE154M01012,BSE_ONLY
501368,GUJORGA,GUJARAT ORGANICS LTD.,Delisted,T ,10.0,NA          ,Commodity Chemicals,Equity,NA,BSE_ONLY
501371,ZURVICHM,URVI CHEMICALS &amp; ALLIED INDUSTRIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
501379,SHAWWALLACE,SHAW WALLACE &amp; CO.LTD.,Delisted,B ,10.0,INE402A01010,,Equity,INE402A01010,BSE_ONLY
501386,ZSWASTSA,SWASTIK SAFE DEPOSIT &amp; INVESTMENTS LTD.,Active,P ,10.0,NA          ,Other Financial Services,Equity,NA,BSE_ONLY
501391,WHBRADY,W.H.BRADY &amp; CO.LTD.,Active,XT,10.0,INE855A01019,Comm.Trading  &amp; Distribution,Equity,INE855A01019,BSE_ONLY
501413,AKASAGC,AKASH AGENCIES LTD.,Suspended,P ,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
501415,ALERPTR,ALERT PETROGAS LTD.,Delisted,P ,10.0,NA          ,Oil Marketing &amp; Distribution,Equity,NA,BSE_ONLY
501471,MACK,MACK TRADING CO.LTD.,Active,XT,10.0,INE436D01012,Comm.Trading  &amp; Distribution,Equity,INE436D01012,BSE_ONLY
501477,MULLER,MULLER &amp; PHIPPS (INDIA) LTD.,Active,XT,10.0,INE003F01015,Comm.Trading  &amp; Distribution,Equity,INE003F01015,BSE_ONLY
501479,ZNEWSAGA,NEW SAGAR TRADING CO.LTD.,Active,P ,10.0,NA          ,Comm.Trading  &amp; Distribution,Equity,NA,BSE_ONLY
501482,PARDI,PAREKH DISTRIBUTORS LTD.,Suspended,XT,10.0,INE528D01016,Misc.Commercial Services,Equity,INE528D01016,BSE_ONLY
501500,UNITMOT,UNITED MOTORS INDIA LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
501578,SHDHOOT,SHREE DHOOT TRADING &amp; AGENCIES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
501622,AMALGAM,AMALGAMATED ELECTRICITY CO.LTD.,Suspended,XT,10.0,INE492N01014,Misc.Commercial Services,Equity,INE492N01014,BSE_ONLY
501630,ANANDPROJ,Anand Projects Ltd,Active,P ,10.0,NA          ,Construction &amp; Engineering,Equity,NA,BSE_ONLY
501736,TPSEC,TORRENT POWER SEC LTD.,Delisted,B ,10.0,INE054B01017,,Equity,INE054B01017,BSE_ONLY
501756,THAES,THANA ELECTRIC SUPPLY CO.LTD.,Suspended,Z ,10.0,INE451E01019,Heavy Electrical Equipment,Equity,INE451E01019,BSE_ONLY
501815,BHARLIN,BHARAT LINE LTD.,Suspended,P ,10.0,NA          ,Other Financial Services,Equity,NA,BSE_ONLY
501827,CENTPROV,CENTRAL PROVINCES RAILWAYS CO.LTD.,Active,XT,10.0,INE631B01038,Surface Transportation,Equity,INE631B01038,BSE_ONLY
501833,CHOWGULSTM,CHOWGULE STEAMSHIPS LTD.,Active,XT,10.0,INE490A01015,Shipping,Equity,INE490A01015,BSE_ONLY
501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD.-$,Active,T ,10.0,INE446C01013,Shipping,Equity,INE446C01013,BSE_ONLY
501874,MACKINN,MACKINNON MACKENZIE &amp; CO.LTD.,Suspended,P ,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
501887,SCINDIA,SCINDIA STEAM NAVIGATION CO.LTD.,Suspended,P ,20.0,NA          ,Shipping,Equity,NA,BSE_ONLY
502038,MEWARMR,MEWAR MARBLES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502076,DHARCEM,DHAR CEMENT LTD.,Delisted,Z ,10.0,NA          ,Cement &amp; Cement Products,Equity,NA,BSE_ONLY
502088,JANPRIY,JANPRIYA CEMENT LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502090,SAGCEM,SAGAR CEMENTS LTD.-$,Active,B ,10.0,INE229C01013,Cement &amp; Cement Products,Equity,INE229C01013,BSE_ONLY
502125,BAGALKOT,BAGALKOT UDYOG LTD.,Suspended,P ,10.0,NA          ,Cement &amp; Cement Products,Equity,NA,BSE_ONLY
502133,HEMACEM,HEMADRI CEMENTS LTD.,Suspended,P ,10.0,NA          ,Cement &amp; Cement Products,Equity,NA,BSE_ONLY
502150,KLYNCEM,KALYANPUR CEMENTS LTD.,Active,P ,10.0,INE991E01022,Cement &amp; Cement Products,Equity,INE991E01022,BSE_ONLY
502162,NARMC,NARMADA CEMENT CO.LTD.,Delisted,B ,10.0,INE344A01014,,Equity,INE344A01014,BSE_ONLY
502165,OCL,OCL INDIA LTD.,Active,B ,2.0,INE290B01025,Cement &amp; Cement Products,Equity,INE290B01025,BSE_ONLY
502187,ZSOMESCE,SOMESHWARA CEMENTS &amp; CHEMICALS LTD.,Delisted,P ,10.0,NA          ,Cement &amp; Cement Products,Equity,NA,BSE_ONLY
502216,BOMBPOT,BOMBAY POTTERIES &amp; TILES LTD.,Active,P ,100.0,NA          ,Realty,Equity,NA,BSE_ONLY
502223,XCLGLASS,EXCEL GLASSES LTD.,Suspended,Z ,1.0,INE664C01029,Containers &amp; Packaging,Equity,INE664C01029,BSE_ONLY
502241,IAG,IAG COMPANY LTD.,Suspended,XT,10.0,INE831D01014,Construction Materials,Equity,INE831D01014,BSE_ONLY
502250,MARATHR,MARATHWADA REFRACTORIES LTD.,Active,XT,10.0,INE347D01011,Construction Materials,Equity,INE347D01011,BSE_ONLY
502255,NEYCERI,NEYCER INDIA LTD.,Suspended,XT,10.0,INE275N01013,Furniture-Furnishing-Paints,Equity,INE275N01013,BSE_ONLY
502260,ORSIND,ORISSA INDUSTRIES LTD.,Delisted,P ,10.0,NA          ,Construction Materials,Equity,NA,BSE_ONLY
502273,SHVALGL,SHREE VALLABH GLASS WORKS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502281,TRIVENIGQ,TRIVENI GLASS LTD.-$,Active,XT,10.0,INE094C01011,Construction Materials,Equity,INE094C01011,BSE_ONLY
502294,NILACHAL,NILACHAL REFRACTORIES LTD.,Suspended,Z ,10.0,INE416N01013,Construction Materials,Equity,INE416N01013,BSE_ONLY
502296,LAXMPOPDM,LAKSHMI PORCELEANS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502330,IPAPPM,International Paper APPM Limited,Active,B ,10.0,INE435A01028,Paper &amp; Paper Products,Equity,INE435A01028,BSE_ONLY
502335,JOLLNEW,JOLLY BOARD LTD.,Delisted,B ,10.0,INE532G01011,Forest Products,Equity,INE532G01011,BSE_ONLY
502352,AURANPAP,AURANGABAD PAPER MILLS LTD.,Suspended,Z ,10.0,INE525C01014,Paper &amp; Paper Products,Equity,INE525C01014,BSE_ONLY
502369,COAPADM,COASTAL PAPERS LTD.,Delisted,Z ,10.0,INE531C01012,,Equity,INE531C01012,BSE_ONLY
502390,JYNTPPR-B,JAYANT PAPER MILLS LTD.,Delisted,P ,10.0,NA          ,Paper &amp; Paper Products,Equity,NA,BSE_ONLY
502405,MYSPAPE,MYSORE PAPER MILLS LTD.,Suspended,Z ,10.0,INE924F01012,Paper &amp; Paper Products,Equity,INE924F01012,BSE_ONLY
502450,SESHAPAPER,SESHASAYEE PAPER &amp; BOARDS LTD.,Active,B ,10.0,INE630A01016,Paper &amp; Paper Products,Equity,INE630A01016,BSE_ONLY
502452,SHRVINDPPR,SHREE VINDHYA PAPER MILLS LTD.,Delisted,B ,10.0,INE210D01011,Paper &amp; Paper Products,Equity,INE210D01011,BSE_ONLY
502455,SIRPAPER,SIRPUR PAPER MILLS LTD.,Suspended,Z ,10.0,INE202C01010,Paper &amp; Paper Products,Equity,INE202C01010,BSE_ONLY
502465,SPECIAPP,SPECIALITY PAPERS LTD.,Suspended,XT,10.0,INE260F01011,Paper &amp; Paper Products,Equity,INE260F01011,BSE_ONLY
502473,RELSIND,RELSON INDIA LTD.,Suspended,ZP,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
502520,VIDHAPA,VIDARBHA PAPER MILLS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502550,SHIVAPPR,SHIVA PAPER MILLS LTD.,Delisted,Z ,10.0,INE186D01013,Paper &amp; Paper Products,Equity,INE186D01013,BSE_ONLY
502563,SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD.,Active,XT,10.0,INE688C01010,Paper &amp; Paper Products,Equity,INE688C01010,BSE_ONLY
502577,PAMWPAP,PAMVI TISSUES LTD.,Delisted,P ,10.0,NA          ,Paper &amp; Paper Products,Equity,NA,BSE_ONLY
502587,RAMAPULP,RAMA PULP &amp; PAPERS LTD.,Active,XT,10.0,INE777A01015,Paper &amp; Paper Products,Equity,INE777A01015,BSE_ONLY
502589,VAPIPPR,VAPI PAPER MILLS LTD.,Active,XT,10.0,INE464D01014,Paper &amp; Paper Products,Equity,INE464D01014,BSE_ONLY
502595,KITPLY,KITPLY INDUSTRIES LTD.,Delisted,B ,10.0,INE147B01019,,Equity,INE147B01019,BSE_ONLY
502728,BELWSPG,BELWAL SPINNING MILLS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502742,SINTEX,SINTEX INDUSTRIES LTD.,Active,A ,1.0,INE429C01035,Textiles,Equity,INE429C01035,BSE_ONLY
502761,BLUBLND-B,Blue Blends (India) Ltd,Active,B ,10.0,INE113O01014,Textiles,Equity,INE113O01014,BSE_ONLY
502813,ZCUDDSPG,CUDDAPAH SPINNING MILLS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502817,DAWNMILL,DAWN MILLS CO.LTD.,Delisted,T ,50.0,INE179E01016,,Equity,INE179E01016,BSE_ONLY
502823,DRBYTEX-B,DERBY TEXTILES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502850,ZGAEKWAR,GAEKWAR MILLS LTD.,Active,P ,100.0,NA          ,Textiles,Equity,NA,BSE_ONLY
502856,GNDHISP,GANDHIDHAM SPINNING &amp; MANUFACTURING COMPANY LTD.,Suspended,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
502865,FORBESCO,FORBES &amp; COMPANY LTD.-$,Active,B ,10.0,INE518A01013,Industrial Machinery,Equity,INE518A01013,BSE_ONLY
502880,HINDSPG,HINDOOSTAN SPINNING &amp; WEAVING MILLS LTD.,Delisted,B ,10.0,INE066D01017,Textiles,Equity,INE066D01017,BSE_ONLY
502901,JAMSHRI,JAMSHRI RANJITSINGHJI SPG. &amp; WVG. MILLS CO.LTD.-$,Suspended,XT,10.0,INE462D01018,Textiles,Equity,INE462D01018,BSE_ONLY
502933,KATRSPG,KATARE SPINNING MILLS LTD.,Active,XT,10.0,INE498G01015,Textiles,Equity,INE498G01015,BSE_ONLY
502943,KHATAU,KHATAU MAKANJI SPG.&amp; WVG.CO.LTD.,Delisted,P ,10.0,NA          ,Misc.Commercial Services,Equity,NA,BSE_ONLY
502954,LDTXL,L.D.TEXTILE INDUSTRIES LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
502986,VTL,VARDHMAN TEXTILES LTD.,Active,B ,10.0,INE825A01012,Textiles,Equity,INE825A01012,BSE_ONLY
502991,MAHWRML,MAHESHWARI MILLS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
502995,MALWACOTT,MALWA COTTON SPINNING MILLS LTD.,Suspended,T ,10.0,INE272B01015,Textiles,Equity,INE272B01015,BSE_ONLY
503001,MATUSTX,MATUSHREE TEXTILES LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
503046,NAVSARI,NAVSARI COTTON &amp; SILK MILLS LTD.,Delisted,Z ,100.0,NA          ,,Equity,NA,BSE_ONLY
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,B ,10.0,INE182D01012,Realty,Equity,INE182D01012,BSE_ONLY
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,Active,XT,100.0,INE491N01016,Diversified,Equity,INE491N01016,BSE_ONLY
503243,SAMSPIN,SAMRAT SPINNERS LTD.,Delisted,P ,10.0,NA          ,Textiles,Equity,NA,BSE_ONLY
503301,SVDSIMI,SVADESHI MILLS CO.LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
503622,ZSVTRADI,S.V.TRADING &amp; AGENCIES LTD.,Active,XT,10.0,INE404N01019,Other Financial Services,Equity,INE404N01019,BSE_ONLY
503624,ZSVARAJT,SVARAJ TRADING &amp; AGENCIES LTD.,Active,XT,10.0,INE406N01014,Other Financial Services,Equity,INE406N01014,BSE_ONLY
503626,KSHITIJ,KSHITIZ INVESTMENT LTD.,Active,P ,10.0,NA          ,Other Financial Services,Equity,NA,BSE_ONLY
503628,ZDOLPINV,DOLPHIN INVESTMENTS LTD.,Delisted,P ,10.0,NA          ,Other Financial Services,Equity,NA,BSE_ONLY
503639,INDSOYA,INDSOYA LTD.,Active,P ,10.0,INE314N01010,Misc.Commercial Services,Equity,INE314N01010,BSE_ONLY
503641,ZODIACVEN,Zodiac Ventures Limited,Suspended,XT,1.0,INE945J01027,Realty,Equity,INE945J01027,BSE_ONLY
503659,SW1,SW Investments Ltd,Active,XT,10.0,INE948K01011,Misc.Commercial Services,Equity,INE948K01011,BSE_ONLY
503660,SHETYLSDM,SHETTY LEASING (INDIA) LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
503665,NEWCCRD,NEW CITY CREDIT &amp; INVESTMENT LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
503666,ZMANOWIN,MANOWAY INVESTMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,Active,XT,10.0,INE130N01010,Other Financial Services,Equity,INE130N01010,BSE_ONLY
503677,ZLIGHTHS,LIGHT HOUSE INVESTMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
503679,GLMINEF,GOLDMINE FINTRADE LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
503681,ELCIDIN,ELCID INVESTMENTS LTD.,Active,XT,10.0,INE927X01018,Misc.Commercial Services,Equity,INE927X01018,BSE_ONLY
503683,ZRAIINVE,RAI INVESTMENTS LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
503685,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT LTD.,Suspended,Z ,10.0,INE828I01019,Movies &amp; Entertainment,Equity,INE828I01019,BSE_ONLY
503689,HEALINV,HEALTHY INVESTMENTS LTD.,Active,XT,10.0,INE160N01017,Misc.Commercial Services,Equity,INE160N01017,BSE_ONLY
503693,SOLITIN,SOLITAIRE INVESTMENTS CO.LTD.,Suspended,P ,10.0,INE416G01017,Misc.Commercial Services,Equity,INE416G01017,BSE_ONLY
503695,COBALIN,COBAL INVESTMENTS CO.LTD.,Delisted,Z ,10.0,NA          ,,Equity,NA,BSE_ONLY
